title,region,startYear,runtimeMinutes,genres,averageRating,numVotes,tconst,nconst,category,pname,byear,kftitles,Thriller,History,Comedy,Romance,Western,Sci-Fi,News,Family,Drama,Musical,Biography,Adventure,Horror,War,Animation,Action,Sport,Music,Documentary,Crime,Mystery,Fantasy,region_num,nconst_num,category_num
Haseen Dillruba: Beauté envoûtante,FR,2021.0,135.0,"Crime,Drama,Mystery",7.0,25692,tt11027830,nm3966456,actress,Taapsee Pannu,1987,"tt11027830,tt5571734,tt8130968,tt10964430",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7095,0
Kiss & Kill,FR,2010.0,100.0,"Action,Comedy,Romance",5.4,91006,tt1103153,nm0001573,actress,Catherine O'Hara,1954,"tt1142977,tt0218839,tt0310281,tt0472160",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1954,0
Demon Slayer: Le train de l'infini,FR,2020.0,117.0,"Action,Adventure,Animation",8.2,51260,tt11032374,nm4303311,actor,Yoshitsugu Matsuoka,1986,"tt2250192,tt11032374,tt2457282,tt2205948",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7132,2
Two Lovers,FR,2008.0,110.0,"Drama,Romance",7.0,39980,tt1103275,nm0005416,actress,Vinessa Shaw,1976,"tt0120663,tt0381849,tt0107120,tt0243736",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295,0
TRON : L'Héritage,FR,2010.0,125.0,"Action,Adventure,Sci-Fi",6.8,329979,tt1104001,nm1312575,actress,Olivia Wilde,1984,"tt0790628,tt0409847,tt2918436,tt1104001",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5565,0
Toofaan,CA,2021.0,163.0,"Action,Drama,Sport",5.9,34385,tt11045422,nm0012881,actor,Mohan Agashe,1947,"tt11045422,tt6272504,tt10699086,tt0083987",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,7137,2
Les chroniques de Noël: deuxième partie,FR,2020.0,112.0,"Adventure,Comedy,Family",6.0,29198,tt11057644,nm0000621,actor,Kurt Russell,1951,"tt0116253,tt0116225,tt3896198,tt3460252",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,614,2
The Map of Tiny Perfect Things,FR,2021.0,98.0,"Comedy,Fantasy,Romance",6.8,20565,tt11080108,nm1105980,actress,Kathryn Newton,1997,"tt3920596,tt5884052,tt5027774,tt2531344",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7102,0
Un homme en colère,FR,2021.0,119.0,"Action,Crime,Thriller",7.1,156885,tt11083552,nm0005363,director,Guy Ritchie,1968,"tt0120735,tt1638355,tt0988045,tt0208092",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3235,1
Paddington,FR,2014.0,95.0,"Adventure,Comedy,Family",7.2,110772,tt1109624,nm0910278,actress,Julie Walters,1950,"tt2381111,tt0249462,tt0795421,tt1201607",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4165,0
My Hero Academia: Heroes Rising,FR,2019.0,104.0,"Action,Adventure,Animation",7.8,7468,tt11107074,nm5693918,actor,Daiki Yamashita,1989,"tt5323662,tt3124992,tt11107074,tt5626028",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7142,2
L'attaque du métro 1 2 3,FR,2009.0,106.0,"Action,Crime,Thriller",6.4,195105,tt1111422,nm0350079,actor,Luis Guzmán,1956,"tt0118749,tt0245844,tt0272338,tt0181865",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2981,2
The Code,FR,2009.0,104.0,"Action,Crime,Thriller",5.9,34596,tt1112782,nm0678419,actor,Ivan Petrushinov,1953,"tt14954646,tt0172676,tt1112782,tt0435696",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7146,2
George Harrison: Living in the Material World,FR,2011.0,208.0,"Biography,Documentary,Music",8.1,11547,tt1113829,nm0000217,director,Martin Scorsese,1942,"tt0070379,tt0106226,tt0099685,tt0075314",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,322,1
Oh My Kadavule,FR,2020.0,151.0,"Comedy,Fantasy,Romance",8.1,3822,tt11143108,nm4043111,actor,Vijay Sethupathi,1978,"tt10579952,tt6148156,tt7019842,tt7019942",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6838,2
Hannah Montana - Le film,FR,2009.0,102.0,"Comedy,Drama,Family",4.5,42068,tt1114677,nm1415323,actress,Miley Cyrus,1992,"tt1114677,tt0493093,tt0397892,tt1294226",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5477,0
"Paul Blart, super vigile",FR,2009.0,91.0,"Action,Comedy,Crime",5.2,108961,tt1114740,nm0416673,actor,Kevin James,1965,"tt3450650,tt1648179,tt0165581,tt1114740",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5397,2
Pieces of a Woman,FR,2020.0,126.0,Drama,7.0,47658,tt11161474,nm2955597,actress,Iliza Shlesinger,1983,"tt8231668,tt8629748,tt7401588,tt11161474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7152,0
Sufna,FR,2020.0,144.0,Romance,8.1,1880,tt11173106,nm10406540,actress,Tania,1993,"tt11173106,tt15502860,tt14670276,tt8665634",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7155,0
Félon,FR,2008.0,104.0,"Crime,Thriller",7.4,77976,tt1117385,nm0001151,actor,Stephen Dorff,1973,"tt1253864,tt1421051,tt1117385,tt0120611",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3181,2
The Card Counter,FR,2021.0,111.0,"Crime,Drama,Thriller",6.3,23712,tt11196036,nm1840504,actress,Tiffany Haddish,1979,"tt3564472,tt7545266,tt4139124,tt6781982",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7156,0
Very Bad Trip,FR,2009.0,100.0,Comedy,7.7,764645,tt1119646,nm0680846,director,Todd Phillips,1970,"tt0302886,tt0215129,tt7286456,tt1231583",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,1
Blue Valentine,FR,2010.0,112.0,"Drama,Romance",7.4,194391,tt1120985,nm0231283,actor,John Doman,1945,"tt0120749,tt0327056,tt1120985,tt1070874",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,2
Le septième fils,FR,2014.0,102.0,"Action,Adventure,Fantasy",5.5,76024,tt1121096,nm0000194,actress,Julianne Moore,1960,"tt0297884,tt0118749,tt0842926,tt0175880",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2115,0
House of Gucci,FR,2021.0,158.0,"Crime,Drama",6.6,97251,tt11214590,nm3485845,actor,Adam Driver,1983,"tt2488496,tt7653254,tt2527336,tt5247022",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6221,2
Sword of the Stranger,FR,2007.0,103.0,"Action,Adventure,Animation",7.8,16424,tt1121794,nm1867502,actor,Yuri Chinen,1993,"tt5769414,tt1121794,tt0452826,tt3290714",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7162,2
Hyper Tension 2,FR,2009.0,96.0,"Action,Crime,Thriller",6.1,148122,tt1121931,nm0004410,director,Mark Neveldine,1973,"tt0964539,tt0479884,tt1121931,tt1034032",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6144,1
Impardonnable,FR,2021.0,112.0,"Crime,Drama",7.1,100102,tt11233960,nm0205626,actress,Viola Davis,1965,"tt1454029,tt4218572,tt1386697,tt2671706",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4651,0
Les marches du pouvoir,FR,2011.0,101.0,"Drama,Thriller",7.1,221281,tt1124035,nm0316079,actor,Paul Giamatti,1967,"tt0305206,tt0375063,tt2024544,tt0352248",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886,2
Free State of Jones,FR,2016.0,139.0,"Action,Biography,Drama",6.9,57216,tt1124037,nm0991810,actor,Mahershala Ali,1974,"tt3322314,tt1817273,tt1856010,tt0421715",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5813,2
City of Life and Death,FR,2009.0,132.0,"Drama,History,War",7.7,10968,tt1124052,nm0304729,actress,Yuanyuan Gao,1979,"tt1124052,tt2259360,tt4168512,tt0485976",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7166,0
Scream,FR,2022.0,114.0,"Horror,Mystery,Thriller",6.4,80641,tt11245972,nm4574440,actress,Melissa Barrera,1990,"tt1321510,tt7725422,tt11245972,tt6327784",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7169,0
The Wrestler,FR,2008.0,109.0,"Drama,Sport",7.9,301721,tt1125849,nm0004716,director,Darren Aronofsky,1969,"tt5109784,tt0414993,tt0180093,tt0138704",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3438,1
Bellbottom,LU,2021.0,123.0,"Action,Thriller",6.4,21789,tt11260832,nm4806622,actress,Huma Qureshi,1986,"tt2675978,tt2186933,tt0993840,tt1954470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,7170,0
Big Eyes,FR,2014.0,106.0,"Biography,Crime,Drama",7.0,91432,tt1126590,nm0910607,actor,Christoph Waltz,1956,"tt1692486,tt2333804,tt0361748,tt1853728",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5812,2
Burlesque,FR,2010.0,119.0,"Drama,Music,Musical",6.4,84564,tt1126591,nm0199312,actor,Eric Dane,1972,"tt1126591,tt0426459,tt0376994,tt0413573",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6447,2
Morning Glory,FR,2010.0,107.0,"Comedy,Drama,Romance",6.5,78141,tt1126618,nm0000473,actress,Diane Keaton,1946,"tt0356680,tt0337741,tt0075686,tt0073312",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Licorice Pizza,FR,2021.0,133.0,"Comedy,Drama,Romance",7.4,73683,tt11271038,nm0000759,director,Paul Thomas Anderson,1970,"tt0272338,tt0469494,tt11271038,tt0118749",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,1
Jusqu'en enfer,FR,2009.0,99.0,Horror,6.6,198620,tt1127180,nm0712404,actress,Lorna Raver,1943,"tt0106079,tt0913354,tt1127180,tt0116361",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7175,0
Sin nombre,FR,2009.0,96.0,"Adventure,Crime,Drama",7.5,32593,tt1127715,nm1560977,director,Cary Joji Fukunaga,1977,"tt2382320,tt1365050,tt2356777,tt1127715",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7176,1
Hôtel Woodstock,FR,2009.0,120.0,"Biography,Comedy,Drama",6.7,29087,tt1127896,nm0000487,director,Ang Lee,1954,"tt0190332,tt0388795,tt0808357,tt0454876",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2167,1
Love Exposure,FR,2008.0,237.0,"Action,Comedy,Drama",8.0,13676,tt1128075,nm2597963,actor,Takahiro Nishijima,1986,tt1128075,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7181,2
Don't Look Up: Déni cosmique,FR,2021.0,138.0,"Comedy,Drama,Sci-Fi",7.2,484997,tt11286314,nm0000658,actress,Meryl Streep,1949,"tt0089755,tt1322269,tt0084707,tt0458352",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0
Un talent en or massif,FR,2022.0,105.0,"Action,Comedy,Crime",8.4,1227,tt11291274,nm0050959,actor,Pedro Pascal,1975,"tt4649466,tt7126948,tt0944947,tt8111088",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7184,2
Fireproof,CA,2008.0,122.0,"Drama,Fantasy,Romance",6.4,22634,tt1129423,nm0131647,actor,Kirk Cameron,1970,"tt4009460,tt0190524,tt1129423,tt0088527",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7186,2
Le transporteur 3,FR,2008.0,104.0,"Action,Crime,Thriller",6.0,165332,tt1129442,nm0576298,director,Olivier Megaton,1965,"tt0178655,tt2446042,tt1129442,tt1657507",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7189,1
The Informant!,FR,2009.0,108.0,"Biography,Comedy,Crime",6.5,65070,tt1130080,nm0001752,director,Steven Soderbergh,1963,"tt0181865,tt0098724,tt0195685,tt1291580",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1508,1
Shutter Island,FR,2010.0,138.0,"Mystery,Thriller",8.2,1250961,tt1130884,nm0000217,director,Martin Scorsese,1942,"tt0070379,tt0106226,tt0099685,tt0075314",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,322,1
JCVD,FR,2008.0,97.0,"Action,Comedy,Crime",7.1,38815,tt1130988,nm1333798,director,Mabrouk El Mechri,1976,"tt1521186,tt13261944,tt1130988,tt1366365",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7192,1
Shiddat,FR,2021.0,146.0,Romance,8.1,19067,tt11314148,nm13260258,actor,Abhinay Raj Singh,1999,"tt10324144,tt5460276,tt2372222,tt2112124",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6745,2
2:22,FR,2017.0,98.0,"Drama,Mystery,Romance",5.7,22811,tt1131724,nm0914113,actor,John Waters,1948,"tt0163924,tt0382992,tt1530541,tt0078482",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7193,2
Good Morning England,FR,2009.0,135.0,"Comedy,Drama,Music",7.3,110642,tt1131729,nm0193485,director,Richard Curtis,1956,"tt1131729,tt0314331,tt2194499,tt0109831",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4725,1
Jennifer's Body,FR,2009.0,102.0,"Comedy,Horror",5.4,130760,tt1131734,nm1086543,actress,Amanda Seyfried,1985,"tt0377092,tt0989757,tt0795421,tt1707386",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6344,0
Ayyappanum Koshiyum,FR,2020.0,177.0,"Action,Drama,Thriller",8.0,7747,tt11322920,nm2819123,director,Sachy,1972,"tt1666172,tt4947084,tt14209560,tt11322920",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7196,1
Millénium,FR,2009.0,152.0,"Crime,Drama,Mystery",7.8,215328,tt1132620,nm0649117,director,Niels Arden Oplev,1961,"tt2039338,tt9179230,tt1132620,tt0425235",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7198,1
Saw 5,FR,2008.0,92.0,"Crime,Horror,Mystery",5.8,122892,tt1132626,nm0751018,actress,Betsy Russell,1963,"tt1132626,tt0890870,tt0086143,tt0489270",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7201,0
Green Lantern,FR,2011.0,114.0,"Action,Adventure,Sci-Fi",5.5,281027,tt1133985,nm0835016,actor,Mark Strong,1963,"tt0448115,tt2802144,tt1790885,tt8579674",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5878,2
Survival of the Dead,FR,2009.0,90.0,"Comedy,Drama,Horror",4.8,21368,tt1134854,nm0001681,director,George A. Romero,1940,"tt0095652,tt0848557,tt0418819,tt0063350",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,365,1
Takers,FR,2010.0,107.0,"Action,Crime,Thriller",6.2,61980,tt1135084,nm0000369,actor,Matt Dillon,1964,"tt0129387,tt4003440,tt0097240,tt0375679",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1340,2
The Limits of Control,FR,2009.0,116.0,"Crime,Drama,Mystery",6.2,20338,tt1135092,nm0836681,actor,Jean-François Stévenin,1944,"tt0180901,tt0260185,tt1135092,tt0090963",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7206,2
Duplicity,FR,2009.0,125.0,"Comedy,Crime,Romance",6.1,50120,tt1135487,nm0000210,actress,Julia Roberts,1967,"tt0376541,tt0100405,tt0195685,tt0119738",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1198,0
Julie & Julia,FR,2009.0,123.0,"Biography,Drama,Romance",7.0,117028,tt1135503,nm0001188,director,Nora Ephron,1941,"tt0098635,tt1135503,tt0374536,tt0128853",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2266,1
Sex Drive,FR,2008.0,109.0,"Comedy,Romance",6.5,87227,tt1135985,nm1468739,actress,Amanda Crew,1986,"tt1655441,tt0414982,tt1135985,tt0492044",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7209,0
District 9,FR,2009.0,112.0,"Action,Sci-Fi,Thriller",7.9,668427,tt1136608,nm1663205,actor,Sharlto Copley,1973,"tt1823672,tt3072482,tt0429493,tt1136608",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5756,2
Death Wish,FR,2018.0,107.0,"Action,Crime,Drama",6.3,71177,tt1137450,nm0000246,actor,Bruce Willis,1955,"tt0095016,tt0167404,tt0110912,tt0088571",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,861,2
Doctor,FR,2021.0,148.0,"Action,Comedy,Crime",7.6,14361,tt11374902,nm4792434,actor,Sivakarthikeyan,1985,"tt5332502,tt11374902,tt7019820,tt2877104",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7214,2
James,DE,2022.0,149.0,"Action,Comedy,Drama",9.6,5785,tt11379988,nm2782609,actress,Anu Prabhakar,1980,"tt0173189,tt10168828,tt4977540,tt2916534",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,7215,0
Mass,FR,2021.0,111.0,Drama,7.6,10794,tt11389748,nm0005042,actor,Jason Isaacs,1963,"tt0265086,tt0316396,tt0187393,tt0295297",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145,2
Marvelous and the Black Hole,DE,2021.0,81.0,Comedy,7.8,1502,tt11389868,nm1211344,actor,Leonardo Nam,1979,"tt1018785,tt0314498,tt0475784,tt0463985",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4728,2
The Ghost Writer,FR,2010.0,128.0,"Crime,Drama,Mystery",7.2,162111,tt1139328,nm0000191,actor,Ewan McGregor,1971,"tt2763304,tt0203009,tt0117951,tt1322269",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2470,2
Jeepers Creepers 3,FR,2017.0,100.0,Horror,3.9,21884,tt1139592,nm0001236,actress,Meg Foster,1948,"tt1731697,tt0096256,tt0093507,tt3835080",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,970,0
Unborn,FR,2009.0,88.0,"Horror,Mystery,Thriller",4.7,51117,tt1139668,nm0951148,actress,Odette Annable,1985,"tt1646980,tt1414382,tt1139668,tt1060277",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7225,0
Morse,FR,2008.0,114.0,"Drama,Fantasy,Horror",7.9,214210,tt1139797,nm0196928,actor,Henrik Dahl,1964,"tt1139797,tt0181926,tt0120567,tt2364975",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7226,2
Summer of Soul,FR,2021.0,118.0,"Documentary,Music",8.0,9871,tt11422728,nm0859821,director,Questlove,1971,"tt11422728,tt1608290,tt2784678,tt5390504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7231,1
Pawankhind,US,2022.0,153.0,"Action,Drama,History",9.4,6094,tt11423818,nm0474604,actress,Mrinal Kulkarni,1971,"tt3360350,tt3175266,tt16227346,tt3903480",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,7043,0
Lance,GB,2020.0,202.0,Documentary,7.6,1117,tt11427436,nm0035790,actor,Lance Armstrong,1971,"tt0463034,tt0364725,tt5886510,tt0096697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7232,2
Frankenweenie,FR,2012.0,87.0,"Animation,Comedy,Drama",6.9,105295,tt1142977,nm0001445,actor,Martin Landau,1928,"tt0097123,tt0053125,tt0096316,tt0109707",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1317,2
L'abominable vérité,FR,2009.0,96.0,"Comedy,Romance",6.4,215694,tt1142988,nm0124930,actor,Gerard Butler,1969,"tt0416449,tt0293508,tt1038919,tt1197624",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,2
Destination finale 4,FR,2009.0,82.0,"Action,Horror,Thriller",5.1,103827,tt1144884,nm0254786,director,David R. Ellis,1952,"tt0234215,tt0417148,tt0337921,tt1144884",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4682,1
Run Hide Fight,FR,2020.0,109.0,"Crime,Drama,Thriller",6.4,22571,tt11456054,nm9668853,actor,Eli Brown,1999,"tt11083552,tt8145202,tt11456054,tt7413448",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7237,2
Billie Eilish: The World's a Little Blurry,FR,2021.0,140.0,"Biography,Documentary,Music",7.7,7494,tt11459366,nm0191712,director,R.J. Cutler,1962,"tt1331025,tt0254888,tt1355630,tt11459366",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7239,1
Esther,FR,2009.0,123.0,"Horror,Mystery,Thriller",7.0,211264,tt1148204,nm0765597,actor,Peter Sarsgaard,1971,"tt0362269,tt1133985,tt0333766,tt0323944",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3690,2
Micmacs à tire-larigot,FR,2009.0,105.0,"Action,Comedy,Crime",7.1,30130,tt1149361,nm0603446,actress,Yolande Moreau,1953,"tt0401711,tt0410549,tt1048171,tt0211915",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7241,0
Le ruban blanc,FR,2009.0,144.0,"Drama,Mystery,Thriller",7.8,72701,tt1149362,nm0876300,actor,Ulrich Tukur,1957,"tt1149362,tt0307479,tt0280653,tt0405094",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4652,2
Escrocs en herbe,FR,2009.0,105.0,"Comedy,Crime,Drama",6.4,27096,tt1151359,nm0005392,actress,Keri Russell,1976,"tt2103281,tt0317919,tt0473308,tt2387433",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5735,0
Miss mars,FR,2009.0,90.0,"Comedy,Romance",5.0,21341,tt1151922,nm0822784,actress,Molly Stanton,1980,"tt1151922,tt1936532,tt0460688,tt0192917",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7247,0
Sortilège,FR,2011.0,86.0,"Drama,Fantasy,Romance",5.5,77416,tt1152398,nm0001581,actress,Mary-Kate Olsen,1986,"tt1152398,tt0113442,tt0363282,tt1082886",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2615,0
No Sudden Move,FR,2021.0,115.0,"Crime,Drama,Mystery",6.4,31273,tt11525644,nm1092086,actor,David Harbour,1975,"tt1386697,tt2274648,tt0959337,tt3480822",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5106,2
Public Enemies,FR,2009.0,140.0,"Action,Biography,Crime",7.0,296512,tt1152836,nm0831601,actor,Christian Stolte,1962,"tt1152836,tt2261391,tt1197624",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7252,2
"I Love You, Man",FR,2009.0,105.0,"Comedy,Romance",7.0,203473,tt1155056,nm0781981,actor,Jason Segel,1980,"tt1956620,tt0800039,tt1204342,tt3416744",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6353,2
The Karate Kid,FR,2010.0,140.0,"Action,Drama,Family",6.2,177824,tt1155076,nm3924219,actress,Wenwen Han,1995,"tt9521346,tt1155076,tt11519318,tt6498818",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7254,0
Le funambule,FR,2008.0,94.0,"Biography,Crime,Documentary",7.7,55394,tt1155592,nm1016428,director,James Marsh,1963,"tt2980516,tt1770734,tt0210389,tt0396688",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7256,1
Bienvenue à Zombieland,FR,2009.0,88.0,"Action,Comedy,Horror",7.6,558067,tt1156398,nm0251986,actor,Jesse Eisenberg,1983,"tt0367089,tt2975590,tt1285016,tt1156398",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4231,2
Anvil: The Story of Anvil,US,2008.0,80.0,"Biography,Documentary,Drama",7.9,16134,tt1157605,nm0315065,director,Sacha Gervasi,1966,"tt0975645,tt1157605,tt0362227,tt1311076",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,6689,1
Naufragés des Andes,FR,2007.0,130.0,Documentary,8.0,1280,tt1157720,nm0034820,director,Gonzalo Arijon,1956,"tt1513932,tt1157720,tt3221878,tt0217738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7258,1
Sarpatta Parambarai,CA,2021.0,173.0,"Action,Drama,Sport",8.7,20778,tt11580854,nm4071279,actor,John Kokken,1981,"tt2631186,tt11580854,tt2375559,tt7838252",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,7259,2
Karnan,FR,2021.0,158.0,"Action,Drama",8.3,20778,tt11581174,nm1333687,actor,Dhanush,1983,"tt1821317,tt9477520,tt5959980,tt2359810",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7260,2
