|tconst|nconst|name|french_title|byear|job|startyear|runtimeminutes|averagerating|numvotes|wr_score|genres|original_lang
373411|tt0095631|nm0000976|Martin Brest|Midnight Run|1951.0|director,actor,producer|1988.0|126.0|7.5|84477|7.498992047903358|Action,Comedy,Crime|en
374331|tt4154756|nm0000982|Josh Brolin|Avengers : Infinity War|1968.0|actor,producer,writer|2018.0|149.0|8.5|999147|8.499851670549484|Action,Adventure,Sci-Fi|en
374432|tt4154756|nm0647634|Elizabeth Olsen|Avengers : Infinity War|1989.0|actress,producer,soundtrack|2018.0|149.0|8.5|999147|8.499851670549484|Action,Adventure,Sci-Fi|en
376460|tt0780504|nm0331516|Ryan Gosling|Drive|1980.0|actor,soundtrack,producer|2011.0|100.0|7.8|614011|7.799830456475523|Action,Drama|en
376488|tt0780504|nm0716347|Nicolas Winding Refn|Drive|1970.0|writer,director,producer|2011.0|100.0|7.8|614011|7.799830456475523|Action,Drama|en
376537|tt0780504|nm1659547|Carey Mulligan|Drive|1985.0|actress,soundtrack,producer|2011.0|100.0|7.8|614011|7.799830456475523|Action,Drama|en
378392|tt0949731|nm0221046|Zooey Deschanel|Phénomènes|1980.0|actress,music_department,producer|2008.0|91.0|5.0|204601|5.0003532019786086|Adventure,Sci-Fi,Thriller|en
379406|tt0071115|nm0000995|Ellen Burstyn|Alice n'est plus ici|1932.0|actress,producer,soundtrack|1974.0|112.0|7.3|23380|7.29690260332508|Drama,Romance|en
380260|tt0293508|nm0001708|Joel Schumacher|Le Fantôme de l’Opéra|1939.0|director,writer,producer|2004.0|143.0|7.2|121269|7.199453464294249|Drama,Musical,Romance|en
380261|tt0293508|nm0002536|Emmy Rossum|Le Fantôme de l’Opéra|1986.0|actress,soundtrack,composer|2004.0|143.0|7.2|121269|7.199453464294249|Drama,Musical,Romance|en
380364|tt0293508|nm0558822|John Mathieson|Le Fantôme de l’Opéra|1961.0|cinematographer,camera_department,visual_effects|2004.0|143.0|7.2|121269|7.199453464294249|Drama,Musical,Romance|en
380681|tt0091867|nm0001749|Maggie Smith|Chambre avec vue|1934.0|actress,soundtrack|1985.0|117.0|7.2|43023|7.198460932315599|Drama,Romance|en
380740|tt0091867|nm0412465|James Ivory|Chambre avec vue|1928.0|director,writer,producer|1985.0|117.0|7.2|43023|7.198460932315599|Drama,Romance|en
380899|tt10293406|nm0001005|Jane Campion|The Power of the Dog|1954.0|writer,director,producer|2021.0|126.0|6.9|146914|6.899677417077162|Drama,Romance,Western|en
381107|tt0810784|nm0001005|Jane Campion|Bright Star|1954.0|writer,director,producer|2009.0|119.0|6.9|27208|6.898261439982027|Biography,Drama,Romance|en
381462|tt0096933|nm0779265|Jake Scott|Black Rain|1965.0|director,producer,miscellaneous|1989.0|125.0|6.6|53857|6.599471211605153|Action,Crime,Thriller|en
382043|tt0083946|nm0001348|Werner Herzog|Fitzcarraldo|1942.0|director,writer,actor|1982.0|158.0|8.0|34297|7.996603251738937|Adventure,Drama|de
382572|tt4116284|nm0302108|Zach Galifianakis|LEGO Batman : Le film|1969.0|actor,writer,producer|2017.0|104.0|7.3|144443|7.2994975138039235|Action,Adventure,Animation|en
383128|tt0490086|nm0607185|Jennifer Morrison|Le Grand Stan|1979.0|actress,producer,director|2007.0|105.0|6.1|44093|6.100067663052583|Action,Comedy|en
384258|tt0063522|nm0001201|Mia Farrow|Rosemary's Baby|1945.0|actress,soundtrack|1968.0|137.0|8.0|209638|7.9994434348417505|Drama,Horror|en
385090|tt0051404|nm0001031|Claude Chabrol|Le Beau Serge|1930.0|director,writer,actor|1958.0|98.0|7.1|3375|7.082544424011011|Drama|fr
385105|tt0112769|nm0001031|Claude Chabrol|La Cérémonie|1930.0|director,writer,actor|1995.0|111.0|7.5|11677|7.492741714629459|Crime,Drama,Mystery|fr
385109|tt0112769|nm0094789|Sandrine Bonnaire|La Cérémonie|1967.0|actress,director,writer|1995.0|111.0|7.5|11677|7.492741714629459|Crime,Drama,Mystery|fr
385177|tt0096336|nm0001031|Claude Chabrol|Une Affaire de femmes|1930.0|director,writer,actor|1988.0|108.0|7.5|4723|7.482195513946898|Drama,History,Romance|fr
385211|tt0232083|nm0001031|Claude Chabrol|Merci pour le chocolat|1930.0|director,writer,actor|2000.0|101.0|6.6|5402|6.594782750182957|Crime,Drama,Mystery|fr
387625|tt0257076|nm0268199|Colin Farrell|S.W.A.T. Unité d'élite|1976.0|actor,producer,soundtrack|2003.0|117.0|6.0|145633|6.000063747321477|Action,Adventure,Crime|en
387672|tt0257076|nm0735442|Michelle Rodriguez|S.W.A.T. Unité d'élite|1978.0|actress,producer|2003.0|117.0|6.0|145633|6.000063747321477|Action,Adventure,Crime|en
388597|tt0069995|nm0001676|Nicolas Roeg|Ne vous retournez pas|1928.0|camera_department,director,cinematographer|1973.0|110.0|7.2|54729|7.198789745396223|Drama,Horror,Mystery|en
388727|tt0090350|nm0001047|Michael Cimino|L'Année du Dragon|1939.0|writer,director,producer|1985.0|134.0|6.8|15582|6.797372178315746|Action,Crime,Drama|en
388847|tt0067756|nm0001047|Michael Cimino|Et la Terre survivra|1939.0|writer,director,producer|1972.0|89.0|6.6|28768|6.599011055105611|Drama,Sci-Fi|en
388889|tt0080855|nm0001047|Michael Cimino|La Porte du paradis|1939.0|writer,director,producer|1980.0|219.0|6.7|14935|6.697678872499657|Adventure,Drama,Western|en
389376|tt0043924|nm0828419|George Stevens|Une place au soleil|1904.0|cinematographer,director,writer|1951.0|122.0|7.8|22269|7.795337978226305|Drama,Romance|en
392381|tt1019452|nm0001053|Ethan Coen|A Serious Man|1957.0|producer,writer,director|2009.0|106.0|7.0|140796|6.999618680593714|Comedy,Drama|en
392560|tt6412452|nm0001053|Ethan Coen|La Ballade de Buster Scruggs|1957.0|producer,writer,director|2018.0|133.0|7.3|140883|7.299484822057737|Comedy,Drama,Musical|en
392561|tt6412452|nm0001054|Joel Coen|La Ballade de Buster Scruggs|1954.0|producer,writer,director|2018.0|133.0|7.3|140883|7.299484822057737|Comedy,Drama,Musical|en
392952|tt0295297|nm0001059|Robbie Coltrane|Harry Potter et la Chambre des secrets|1950.0|actor,soundtrack,writer|2002.0|161.0|7.4|610645|7.39987078559598|Adventure,Family,Fantasy|en
392953|tt0295297|nm0001060|Chris Columbus|Harry Potter et la Chambre des secrets|1958.0|producer,writer,director|2002.0|161.0|7.4|610645|7.39987078559598|Adventure,Family,Fantasy|en
393114|tt0241527|nm0001059|Robbie Coltrane|Harry Potter à l'école des sorciers|1950.0|actor,soundtrack,writer|2001.0|152.0|7.6|746598|7.599877437993614|Adventure,Family,Fantasy|en
393115|tt0241527|nm0001060|Chris Columbus|Harry Potter à l'école des sorciers|1958.0|producer,writer,director|2001.0|152.0|7.6|746598|7.599877437993614|Adventure,Family,Fantasy|en
393252|tt0241527|nm0914612|Emma Watson|Harry Potter à l'école des sorciers|1990.0|actress,soundtrack,producer|2001.0|152.0|7.6|746598|7.599877437993614|Adventure,Family,Fantasy|en
393458|tt0294870|nm0001060|Chris Columbus|Rent|1958.0|producer,writer,director|2005.0|135.0|6.9|52724|6.89910181919317|Drama,Musical,Romance|en
394995|tt0431308|nm0005476|Hilary Swank|P.S. I Love You|1974.0|actress,producer,soundtrack|2007.0|126.0|7.0|207690|6.9997414609163275|Comedy,Drama,Romance|en
395423|tt5592248|nm0001068|Sofia Coppola|Les Proies|1971.0|actress,director,writer|2017.0|93.0|6.3|56695|6.299830644662424|Drama,Thriller,War|en
395447|tt5592248|nm1102577|Elle Fanning|Les Proies|1998.0|actress,producer,soundtrack|2017.0|93.0|6.3|56695|6.299830644662424|Drama,Thriller,War|en
395989|tt0041959|nm0715346|Carol Reed|Le Troisième Homme|1906.0|director,producer,assistant_director|1949.0|104.0|8.1|168838|8.099271690101004|Film-Noir,Mystery,Thriller|en
396929|tt0047673|nm0002031|Michael Curtiz|Noël blanc|1886.0|director,writer,actor|1954.0|120.0|7.6|42312|7.5978404184011765|Comedy,Musical,Romance|en
397047|tt0081505|nm0001167|Shelley Duvall|Shining|1949.0|producer,actress,writer|1980.0|146.0|8.4|978750|8.39985501595274|Drama,Horror|en
397114|tt0076723|nm0001351|George Roy Hill|La Castagne|1921.0|director,actor,writer|1977.0|123.0|7.3|36954|7.298038407481694|Comedy,Drama,Sport|en
398664|tt0319061|nm0001215|Albert Finney|Big Fish|1936.0|actor,producer,soundtrack|2003.0|125.0|8.0|434443|7.999731390889308|Adventure,Drama,Fantasy|en
401792|tt0237534|nm0220183|Émilie Dequenne|Le Pacte des loups|1981.0|actress,soundtrack|2001.0|142.0|7.0|65984|6.99918675685118|Action,Adventure,Drama|fr
402879|tt0100944|nm0001676|Nicolas Roeg|Les Sorcières|1928.0|camera_department,director,cinematographer|1990.0|91.0|6.8|48840|6.799159309853176|Adventure,Comedy,Family|en
403113|tt0856288|nm0245164|Nicolas Duvauchelle|À l'intérieur|1980.0|actor|2007.0|82.0|6.7|40288|6.699137263754302|Horror|fr
403672|tt2084970|nm0461136|Keira Knightley|Imitation Game|1985.0|actress,soundtrack,producer|2014.0|114.0|8.0|743523|7.999843041329113|Biography,Drama,Thriller|en
403940|tt0089853|nm0001201|Mia Farrow|La Rose pourpre du Caire|1945.0|actress,soundtrack|1985.0|82.0|7.7|50978|7.69808365294077|Comedy,Fantasy,Romance|en
404048|tt2080374|nm1055413|Michael Fassbender|Steve Jobs|1977.0|actor,producer,soundtrack|2015.0|122.0|7.2|166510|7.199601902647788|Biography,Drama|en
405034|tt0884328|nm0001104|Frank Darabont|The Mist|1959.0|writer,producer,director|2007.0|126.0|7.2|298444|7.199777853550335|Horror,Sci-Fi,Thriller|en
405928|tt0104036|nm0001403|Neil Jordan|The Crying Game|1950.0|writer,producer,director|1992.0|112.0|7.2|54754|7.198790297348448|Crime,Drama,Romance|en
407712|tt0040522|nm0001120|Vittorio De Sica|Le Voleur de bicyclette|1901.0|actor,director,writer|1948.0|89.0|8.3|160008|8.299152799256268|Drama|it
407746|tt0045274|nm0001120|Vittorio De Sica|Umberto D|1901.0|actor,director,writer|1952.0|89.0|8.2|25375|8.19491657086838|Drama|it
407762|tt0047313|nm0001120|Vittorio De Sica|L'Or de Naples|1901.0|actor,director,writer|1954.0|138.0|7.3|1759|7.260146942782579|Comedy,Drama|it
407781|tt0053856|nm0001120|Vittorio De Sica|Le Général Della Rovere|1901.0|actor,director,writer|1959.0|132.0|7.8|3204|7.7681321486837644|Drama,War|it
408731|tt3397884|nm0001125|Benicio Del Toro|Sicario|1967.0|actor,producer,director|2015.0|121.0|7.7|413611|7.699763552289363|Action,Crime,Drama|en
409134|tt0054189|nm0001128|Alain Delon|Plein soleil|1935.0|actor,producer,writer|1960.0|118.0|7.7|16117|7.693954742258954|Crime,Drama,Thriller|fr
409140|tt0054189|nm0167496|René Clément|Plein soleil|1913.0|director,writer,actor|1960.0|118.0|7.7|16117|7.693954742258954|Crime,Drama,Thriller|fr
409170|tt0072448|nm0001128|Alain Delon|Zorro|1935.0|actor,producer,writer|1975.0|124.0|6.5|3603|6.493941006478412|Action,Adventure,Comedy|fr
409198|tt0057091|nm0001128|Alain Delon|Le Guépard|1935.0|actor,producer,writer|1963.0|186.0|8.0|25411|7.9954183767665015|Drama,History|it
409218|tt0057091|nm0167509|Pierre Clémenti|Le Guépard|1942.0|actor,director,writer|1963.0|186.0|8.0|25411|7.9954183767665015|Drama,History|it
409278|tt0062229|nm0001128|Alain Delon|Le Samouraï|1935.0|actor,producer,writer|1967.0|105.0|8.0|50190|7.99767750641255|Crime,Drama|fr
409315|tt0062229|nm0578483|Jean-Pierre Melville|Le Samouraï|1917.0|writer,director,actor|1967.0|105.0|8.0|50190|7.99767750641255|Crime,Drama|fr
409333|tt0107818|nm0001129|Jonathan Demme|Philadelphia|1944.0|director,producer,writer|1993.0|125.0|7.7|237296|7.69958791421328|Drama|en
409493|tt0268126|nm0001129|Jonathan Demme|Adaptation.|1944.0|director,producer,writer|2002.0|115.0|7.7|189419|7.699483791229509|Comedy,Drama|en
409824|tt0461770|nm0010736|Amy Adams|Il était une fois|1974.0|actress,producer,soundtrack|2007.0|107.0|7.1|194034|7.099690812994275|Adventure,Animation,Comedy|en
410733|tt1412386|nm0001749|Maggie Smith|Indian Palace|1934.0|actress,soundtrack|2011.0|124.0|7.2|94319|7.19929740554078|Comedy,Drama,Romance|en
411129|tt0090022|nm0001410|Lawrence Kasdan|Silverado|1949.0|writer,producer,director|1985.0|133.0|7.2|43747|7.19848636680552|Action,Crime,Drama|en
411754|tt0816692|nm0634240|Christopher Nolan|Interstellar|1970.0|writer,producer,director|2014.0|169.0|8.7|1712990|8.69990612533865|Adventure,Drama,Sci-Fi|en
411871|tt0816692|nm1567113|Jessica Chastain|Interstellar|1977.0|actress,producer,soundtrack|2014.0|169.0|8.7|1712990|8.69990612533865|Adventure,Drama,Sci-Fi|en
414365|tt0089457|nm0001149|Richard Donner|Ladyhawke, la femme de la nuit|1930.0|director,producer,actor|1985.0|121.0|6.9|46587|6.898983659801712|Adventure,Comedy,Drama|en
414485|tt0839995|nm0001149|Richard Donner|Superman II : The Richard Donner Cut|1930.0|director,producer,actor|2006.0|116.0|7.6|16475|7.594466545516378|Action,Adventure,Romance|en
414642|tt1253864|nm2951768|Freida Pinto|Les Immortels|1984.0|actress,producer,soundtrack|2011.0|110.0|6.0|166777|6.0000556684832755|Action,Drama,Fantasy|en
416216|tt0082766|nm0001159|Faye Dunaway|Maman très chère|1941.0|actress,producer,director|1981.0|129.0|6.6|15969|6.598221540029308|Biography,Drama|en
417571|tt0103644|nm0779265|Jake Scott|Alien³|1965.0|director,producer,miscellaneous|1992.0|114.0|6.4|293605|6.3999458154438|Action,Horror,Sci-Fi|en
418527|tt0075612|nm0001167|Shelley Duvall|3 femmes|1949.0|producer,actress,writer|1977.0|124.0|7.7|15144|7.693567944351276|Drama,Mystery,Thriller|en
418554|tt0081353|nm0001167|Shelley Duvall|Popeye|1949.0|producer,actress,writer|1980.0|114.0|5.3|31592|5.301686549668294|Adventure,Comedy,Family|en
419519|tt0037824|nm0001178|Sergei Eisenstein|Ivan le Terrible|1898.0|director,writer,editor|1944.0|103.0|7.7|9859|7.6901418796361485|Biography,Drama,History|ru
419544|tt0018217|nm0001178|Sergei Eisenstein|Octobre|1898.0|director,writer,editor|1927.0|142.0|7.4|7766|7.389920517275497|Drama,History|ru
419560|tt0029850|nm0001178|Sergei Eisenstein|Alexandre Nevski|1898.0|director,writer,editor|1938.0|112.0|7.5|11234|7.492457088585453|Action,Biography,Drama|ru
419604|tt0015648|nm0001178|Sergei Eisenstein|Le Cuirassé Potemkine|1898.0|director,writer,editor|1925.0|75.0|8.0|56826|7.9979484211314995|Drama,History,Thriller|ru
420941|tt0171433|nm0001570|Edward Norton|Au nom d'Anna|1969.0|actor,producer,writer|2000.0|128.0|6.4|51665|6.399692385743696|Comedy,Drama,Romance|en
422247|tt0015400|nm0909825|Raoul Walsh|Le Voleur de Bagdad|1887.0|director,actor,writer|1924.0|155.0|7.7|6112|7.6841599562347955|Adventure,Family,Fantasy|en
423212|tt0046816|nm0229424|Edward Dmytryk|Ouragan sur le Caine|1908.0|director,editor,editorial_department|1954.0|124.0|7.7|27276|7.696422244037816|Drama,War|en
423578|tt0265086|nm0768817|Pietro Scalia|La Chute du faucon noir|1960.0|editor,editorial_department,music_department|2001.0|144.0|7.7|387328|7.699747510215131|Action,Drama,History|en
424452|tt0066344|nm0001215|Albert Finney|Scrooge|1936.0|actor,producer,soundtrack|1970.0|113.0|7.5|10841|7.492185228333626|Drama,Family,Fantasy|en
425182|tt0230600|nm0024622|Alejandro Amenábar|Les Autres|1972.0|writer,director,composer|2001.0|101.0|7.6|357821|7.59974429627966|Horror,Mystery,Thriller|en
427232|tt0026174|nm0002031|Michael Curtiz|Capitaine Blood|1886.0|director,writer,actor|1935.0|119.0|7.7|14158|7.693121983668508|Action,Adventure,History|en
427625|tt0381849|nm0004936|Ben Foster|3h10 pour Yuma|1980.0|actor,director,writer|2007.0|122.0|7.7|304954|7.699679321905828|Action,Crime,Drama|en
428519|tt0079261|nm0001232|Milos Forman|Hair|1932.0|director,writer,actor|1979.0|121.0|7.5|37213|7.497714017860013|Comedy,Drama,Musical|en
428678|tt0061809|nm0112218|Richard Brooks|De sang-froid|1912.0|writer,director,producer|1967.0|134.0|7.9|26257|7.895805004929706|Biography,Crime,Drama|en
429106|tt0058576|nm0001239|John Frankenheimer|Sept jours en Mai|1930.0|director,miscellaneous,producer|1964.0|118.0|7.8|15435|7.793282212527414|Drama,Thriller|en
429131|tt0116654|nm0001239|John Frankenheimer|L'Île du Dr. Moreau|1930.0|director,miscellaneous,producer|1996.0|96.0|4.5|33186|4.503121529361781|Horror,Sci-Fi,Thriller|en
429429|tt0301199|nm0001241|Stephen Frears|Dirty Pretty Things : Loin de chez eux|1941.0|director,producer,actor|2002.0|97.0|7.3|42195|7.298281691744755|Crime,Drama,Thriller|en
429507|tt2431286|nm0001241|Stephen Frears|Philomena|1941.0|director,producer,actor|2013.0|98.0|7.6|99000|7.599076221492886|Biography,Comedy,Drama|en
429721|tt0090180|nm0001243|William Friedkin|Police Fédérale - Los Angeles|1935.0|director,writer,producer|1985.0|116.0|7.3|32965|7.29780149357363|Action,Crime,Drama|en
430393|tt2382009|nm0001250|Charlotte Gainsbourg|Nymphomaniac : Volume 2|1971.0|actress,soundtrack,writer|2013.0|124.0|6.6|91149|6.599687406588495|Drama|en
430451|tt0870984|nm0001250|Charlotte Gainsbourg|Antichrist|1971.0|actress,soundtrack,writer|2009.0|108.0|6.5|124346|6.499821457689957|Drama,Horror,Thriller|en
430452|tt0870984|nm0001885|Lars von Trier|Antichrist|1956.0|writer,director,producer|2009.0|108.0|6.5|124346|6.499821457689957|Drama,Horror,Thriller|en
430743|tt1937390|nm0001250|Charlotte Gainsbourg|Nymphomaniac : Volume 1|1971.0|actress,soundtrack,writer|2013.0|117.0|6.9|122297|6.899612518222866|Drama|en
431573|tt1764234|nm0231596|Andrew Dominik|Cogan : Killing Them Softly|1967.0|director,writer,camera_department|2012.0|97.0|6.2|141495|6.1999766013206585|Crime,Drama,Thriller|en
431828|tt0031725|nm0523932|Ernst Lubitsch|Ninotchka|1892.0|director,actor,writer|1939.0|110.0|7.9|20779|7.894702414823428|Comedy,Romance|en
432019|tt0332280|nm1046097|Rachel McAdams|N'oublie jamais|1978.0|actress,soundtrack|2004.0|123.0|7.8|555683|7.79981266213297|Drama,Romance|en
432464|tt0119345|nm0001264|Sarah Michelle Gellar|Souviens-Toi... l'Été Dernier|1977.0|actress,producer,soundtrack|1997.0|101.0|5.8|143309|5.800152663907527|Horror,Mystery|en
432465|tt0119345|nm0001349|Jennifer Love Hewitt|Souviens-Toi... l'Été Dernier|1979.0|actress,producer,soundtrack|1997.0|101.0|5.8|143309|5.800152663907527|Horror,Mystery|en
432623|tt0067800|nm0001603|Sam Peckinpah|Les Chiens de paille|1925.0|writer,director,producer|1971.0|113.0|7.4|59423|7.398673431223311|Crime,Drama,Thriller|en
433176|tt0105477|nm0718645|Ivan Reitman|Arrête ou ma mère va tirer !|1946.0|producer,miscellaneous,director|1992.0|87.0|4.3|41903|4.302773381541006|Action,Comedy|en
433821|tt0335438|nm0005562|Owen Wilson|Starsky & Hutch|1968.0|actor,producer,writer|2004.0|101.0|6.1|145549|6.100020518430829|Comedy,Crime|en
433934|tt0443543|nm0004754|Jessica Biel|L'Illusionniste|1982.0|actress,producer,soundtrack|2006.0|110.0|7.6|367887|7.599751291560674|Drama,Fantasy,Mystery|en
434776|tt0116409|nm0001279|William Goldman|L'Ombre et la Proie|1931.0|writer,miscellaneous,producer|1996.0|110.0|6.8|60754|6.799324000357627|Adventure,Drama,Thriller|en
435476|tt0496806|nm0005348|Carl Reiner|Ocean's Thirteen|1922.0|writer,producer,actor|2007.0|122.0|6.9|339479|6.899860364048483|Crime,Thriller|en
435709|tt0131325|nm0001287|Heather Graham|Bowfinger, roi d'Hollywood|1970.0|actress,soundtrack,producer|1999.0|97.0|6.5|70154|6.49968366249982|Comedy|en
436370|tt0317740|nm0001293|Seth Green|Braquage à l'italienne|1974.0|actor,writer,producer|2003.0|111.0|7.0|360857|6.999851179568187|Action,Crime,Thriller|en
436390|tt0317740|nm0080049|Yasiin Bey|Braquage à l'italienne|1973.0|actor,soundtrack,producer|2003.0|111.0|7.0|360857|6.999851179568187|Action,Crime,Thriller|en
436742|tt0320244|nm0001293|Seth Green|Party Monster|1974.0|actor,writer,producer|2003.0|98.0|6.2|16017|6.199794013044145|Biography,Crime,Drama|en
436847|tt0040338|nm0715346|Carol Reed|Première désillusion|1906.0|director,producer,assistant_director|1948.0|95.0|7.7|8633|7.68875203883968|Drama,Mystery,Thriller|en
436994|tt5362988|nm0647634|Elizabeth Olsen|Wind River|1989.0|actress,producer,soundtrack|2017.0|107.0|7.7|241012|7.699594266223167|Crime,Drama,Mystery|en
436997|tt5362988|nm0719637|Jeremy Renner|Wind River|1971.0|actor,producer,soundtrack|2017.0|107.0|7.7|241012|7.699594266223167|Crime,Drama,Mystery|en
438009|tt0088258|nm0001661|Rob Reiner|Spinal Tap|1947.0|actor,writer,producer|1984.0|82.0|7.9|137521|7.899197491930384|Comedy,Music|en
438219|tt0393109|nm0426059|Rian Johnson|Brick|1973.0|director,writer,producer|2005.0|110.0|7.2|105143|7.199369691174931|Action,Crime,Drama|en
